timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
127973,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
127989,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128005,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128021,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128037,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128053,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128069,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128085,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128101,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128117,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128133,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128149,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128165,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128181,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128197,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128213,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0451,-0.0,0.0,7.1933,0.0
128229,-106.6867,-4.8458,-0.0607,-0.0015,-89.3578,0.0,-0.0004,0.0393,0.2364,-0.0018,0.159,0.7743,-0.0002
128245,-106.6867,-4.8458,-0.0607,-0.0015,-89.3578,0.0,-0.0004,0.0393,0.2364,-0.0018,0.159,0.7743,-0.0002
128261,-106.6867,-4.8458,-0.0607,-0.0015,-89.3578,0.0,-0.0004,0.0393,0.2364,-0.0018,0.159,0.7743,-0.0002
128277,-106.6867,-4.8458,-0.0607,-0.0015,-89.3578,0.0,-0.0004,0.0393,0.2364,-0.0018,0.159,0.7743,-0.0002
128293,-106.6867,-4.8458,-0.0607,-0.0015,-89.3578,0.0,-0.0004,0.0393,0.2364,-0.0018,0.159,0.7743,-0.0002
128309,-106.6867,-4.8458,-0.0607,-0.0015,-89.3578,0.0,-0.0004,0.0393,0.2364,-0.0018,0.159,0.7743,-0.0002
128325,-106.6867,-4.8458,-0.0607,-0.0015,-89.3578,0.0,-0.0004,0.0393,0.2364,-0.0018,0.159,0.7743,-0.0002
128343,-106.6868,-4.8411,-0.0395,-0.005,-89.3578,0.0,-0.0012,0.106,0.1794,-0.006,0.5331,-0.4554,-0.0008
128357,-106.6868,-4.8411,-0.0395,-0.005,-89.3578,0.0,-0.0012,0.106,0.1794,-0.006,0.5331,-0.4554,-0.0008
128373,-106.6868,-4.8411,-0.0395,-0.005,-89.3578,0.0,-0.0012,0.106,0.1794,-0.006,0.5331,-0.4554,-0.0008
128389,-106.6868,-4.8411,-0.0395,-0.005,-89.3578,0.0,-0.0012,0.106,0.1794,-0.006,0.5331,-0.4554,-0.0008
128405,-106.6868,-4.8411,-0.0395,-0.005,-89.3578,0.0,-0.0012,0.106,0.1794,-0.006,0.5331,-0.4554,-0.0008
128421,-106.6868,-4.8411,-0.0395,-0.005,-89.3578,0.0,-0.0012,0.106,0.1794,-0.006,0.5331,-0.4554,-0.0008
