timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
18649,-106.6867,-4.8475,0.5059,0.0,-89.3578,0.0,0.0,0.0,-1.2984,0.0,0.0,-9.8,0.0
18665,-106.6867,-4.8475,0.5059,0.0,-89.3578,0.0,0.0,0.0,-1.2984,0.0,0.0,-9.8,0.0
18682,-106.6867,-4.8475,0.4552,0.0,-89.3578,0.0,0.0,0.0,-1.6285,0.0,0.0,-9.8,0.0
18698,-106.6867,-4.8475,0.4211,0.0,-89.3578,0.0,0.0,0.0,-1.8173,0.0,0.0,-9.8,0.0
18713,-106.6867,-4.8475,0.3859,0.0,-89.3578,0.0,0.0,0.0,-1.9945,0.0,0.0,-9.8,0.0
18730,-106.6867,-4.8475,0.3859,0.0,-89.3578,0.0,0.0,0.0,-1.9945,0.0,0.0,-9.8,0.0
18745,-106.6867,-4.8475,0.3477,0.0,-89.3578,0.0,0.0,0.0,-2.1703,0.0,0.0,-9.8,0.0
18761,-106.6867,-4.8475,0.3078,0.0,-89.3578,0.0,0.0,0.0,-2.3405,0.0,0.0,-9.8,0.0
18779,-106.6867,-4.8475,0.2646,0.0,-89.3578,0.0,0.0,0.0,-2.5121,0.0,0.0,-9.8,0.0
18793,-106.6867,-4.8475,0.217,0.0,-89.3578,0.0,0.0,0.0,-2.6883,0.0,0.0,-9.8,0.0
18811,-106.6867,-4.8475,0.1657,0.0,-89.3578,0.0,0.0,0.0,-2.8665,0.0,0.0,-9.8,0.0
18827,-106.6867,-4.8475,0.1057,0.0,-89.3578,0.0,0.0,0.0,-3.0627,0.0,0.0,-9.8,0.0
18841,-106.6867,-4.8462,0.0512,-0.0024,-89.3578,0.0,-0.0016,0.1457,-3.1553,-0.0943,8.4154,-5.3504,0.0
18857,-106.6867,-4.8462,0.0512,-0.0024,-89.3578,0.0,-0.0016,0.1457,-3.1553,-0.0943,8.4154,-5.3504,0.0
18873,-106.6868,-4.8451,0.0041,-0.0032,-89.3469,0.0,-0.0014,0.1249,-2.2757,0.0111,-1.1,46.3612,1.1431
18889,-106.6868,-4.8437,-0.0284,-0.0042,-89.3475,0.0,-0.0003,0.1245,-1.6216,0.0591,-0.0198,35.6037,1.2891
18906,-106.6868,-4.8425,-0.0515,-0.0044,-89.3475,-0.0,-0.0001,0.1134,-1.1111,0.013,-0.5887,27.1874,1.3371
18923,-106.6869,-4.8413,-0.0663,-0.0046,-89.3437,0.0,-0.0019,0.1298,-0.7348,-0.1034,0.9146,21.0179,1.6456
18939,-106.6868,-4.8387,-0.075,-0.0067,-89.3553,-0.0001,0.0,0.21,-0.4646,0.1188,4.816,16.2288,0.2678
18955,-106.6868,-4.8338,-0.0801,-0.0115,-89.3636,-0.0002,-0.0016,0.3105,-0.2579,-0.0956,6.0063,12.3511,0.653
18971,-106.6871,-4.8276,-0.0824,-0.0164,-89.3342,-0.0002,-0.0027,0.3927,-0.1009,-0.07,4.8966,9.3606,1.1645
18986,-106.6871,-4.8198,-0.0825,-0.0215,-89.3378,-0.0001,-0.0057,0.4903,0.0169,-0.1737,5.7636,6.9548,1.2961
19001,-106.6872,-4.8095,-0.081,-0.0279,-89.3419,-0.0003,-0.0052,0.6212,0.1057,0.0288,7.3699,4.9958,-1.3012
19017,-106.6871,-4.7961,-0.0779,-0.0349,-89.3653,-0.0003,-0.0069,0.7173,0.1702,-0.089,5.058,3.3993,-1.7384
19033,-106.6871,-4.7961,-0.0779,-0.0349,-89.3653,-0.0003,-0.0069,0.7173,0.1702,-0.089,5.058,3.3993,-1.7384
19049,-106.6873,-4.7803,-0.074,-0.0417,-89.3618,-0.0002,-0.0099,0.8426,0.2115,-0.1602,6.5121,2.1448,0.0054
19065,-106.6875,-4.764,-0.0698,-0.0464,-89.3634,0.0,-0.0111,0.9159,0.2338,-0.0613,4.0157,1.2211,-1.1337
19082,-106.6877,-4.7462,-0.0655,-0.0511,-89.3621,-0.0001,-0.0102,1.0208,0.2438,0.0486,5.9326,0.5649,0.6193
19099,-106.6875,-4.729,-0.061,-0.054,-89.4033,-0.0005,-0.0044,1.0202,0.2713,0.3578,-0.0347,1.6955,0.1451
19115,-106.6877,-4.7094,-0.0566,-0.0582,-89.4017,-0.0008,-0.008,1.1445,0.2608,-0.2214,7.5201,-0.6347,0.0941
19130,-106.6879,-4.6891,-0.0523,-0.0591,-89.4006,-0.0007,-0.0092,1.1407,0.2476,-0.0668,-0.2202,-0.7737,0.0615
19147,-106.688,-4.6689,-0.0483,-0.0577,-89.3998,-0.0006,-0.0099,1.1364,0.231,-0.0416,-0.2512,-0.9661,0.0424
19163,-106.6882,-4.6492,-0.0446,-0.055,-89.3994,-0.0005,-0.0104,1.1319,0.2136,-0.0282,-0.2682,-1.0366,0.0289
19177,-106.6884,-4.6288,-0.0412,-0.0515,-89.399,-0.0003,-0.0107,1.1286,0.1972,-0.0207,-0.1898,-0.9432,0.0176
19194,-106.6886,-4.6089,-0.038,-0.0476,-89.3988,-0.0002,-0.011,1.124,0.1796,-0.0146,-0.2686,-1.0263,0.0124
19209,-106.6888,-4.5884,-0.0351,-0.0435,-89.3986,-0.0001,-0.0112,1.1205,0.1638,-0.0104,-0.1964,-0.8974,0.0108
19225,-106.6888,-4.5884,-0.0351,-0.0435,-89.3986,-0.0001,-0.0112,1.1205,0.1638,-0.0104,-0.1964,-0.8974,0.0108
19241,-106.689,-4.5678,-0.0324,-0.0394,-89.3984,-0.0,-0.0113,1.1164,0.1478,-0.0068,-0.2356,-0.8977,0.0095
19257,-106.6893,-4.5461,-0.0299,-0.0353,-89.3983,0.0,-0.0114,1.1128,0.1331,-0.0046,-0.1891,-0.7858,0.0066
19273,-106.6895,-4.5261,-0.0278,-0.0316,-89.3983,0.0001,-0.0114,1.107,0.1179,-0.0012,-0.3369,-0.8761,0.0019
19291,-106.6898,-4.504,-0.0258,-0.029,-89.3794,0.0001,-0.0115,1.1016,0.106,-0.0077,-0.285,-0.6357,-0.2373
19307,-106.6898,-4.4813,-0.024,-0.0275,-89.4226,0.0001,-0.0133,1.1714,0.0937,-0.0951,3.7462,-0.6584,-2.1567
19323,-106.6899,-4.4579,-0.0224,-0.0265,-89.4319,0.0001,-0.0121,1.1651,0.0828,0.0654,-0.334,-0.5828,-1.667
19337,-106.6897,-4.4354,-0.0211,-0.0259,-89.4909,-0.0002,-0.0119,1.2308,0.0729,0.0086,3.7169,-0.563,-3.1077
19353,-106.6897,-4.4354,-0.0211,-0.0259,-89.4909,-0.0002,-0.0119,1.2308,0.0729,0.0086,3.7169,-0.563,-3.1077
19369,-106.69,-4.4096,-0.0198,-0.0272,-89.491,0.0002,-0.0164,1.3072,0.0649,-0.233,4.0154,-0.4183,-0.0637
19385,-106.69,-4.3826,-0.0187,-0.0319,-89.5211,-0.0004,-0.0072,1.5515,0.0568,0.5128,13.6847,-0.4554,-1.1324
19403,-106.69,-4.3538,-0.0178,-0.0382,-89.5535,-0.0008,-0.0124,1.6269,0.0502,-0.3026,4.3885,-0.3815,-1.7645
19417,-106.6902,-4.3238,-0.017,-0.0434,-89.5539,-0.0009,-0.0126,1.7264,0.0447,-0.0088,5.829,-0.3241,-0.6319
19435,-106.6902,-4.2882,-0.0161,-0.047,-89.5835,-0.0011,-0.0113,1.7165,0.04,0.0634,-0.5048,-0.2418,-0.1721
