timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
77567,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77583,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77599,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77615,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77631,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77647,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77663,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77679,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77695,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77711,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77727,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77743,-106.6867,-4.8475,-0.0799,0.0,-89.3578,0.0,-0.0,-0.0,0.0482,-0.0,0.0,7.1199,0.0
77759,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77775,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77791,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77807,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77823,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77839,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77855,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77871,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77887,-106.6867,-4.8458,-0.0606,-0.0016,-89.3578,0.0,-0.0004,0.04,0.2369,-0.0025,0.224,1.0565,-0.0003
77903,-106.6868,-4.8411,-0.0395,-0.0049,-89.3577,0.0,-0.0011,0.101,0.1793,-0.0047,0.4215,-0.3984,-0.0018
77919,-106.6868,-4.8411,-0.0395,-0.0049,-89.3577,0.0,-0.0011,0.101,0.1793,-0.0047,0.4215,-0.3984,-0.0018
77935,-106.6868,-4.8411,-0.0395,-0.0049,-89.3577,0.0,-0.0011,0.101,0.1793,-0.0047,0.4215,-0.3984,-0.0018
77951,-106.6868,-4.8411,-0.0395,-0.0049,-89.3577,0.0,-0.0011,0.101,0.1793,-0.0047,0.4215,-0.3984,-0.0018
77967,-106.6868,-4.8411,-0.0395,-0.0049,-89.3577,0.0,-0.0011,0.101,0.1793,-0.0047,0.4215,-0.3984,-0.0018
77983,-106.6868,-4.8411,-0.0395,-0.0049,-89.3577,0.0,-0.0011,0.101,0.1793,-0.0047,0.4215,-0.3984,-0.0018
78000,-106.6871,-4.8083,-0.0258,-0.0252,-89.3625,-0.0002,-0.005,0.5367,0.1049,-0.0394,4.3907,-0.7499,-0.1222
78015,-106.6871,-4.8083,-0.0258,-0.0252,-89.3625,-0.0002,-0.005,0.5367,0.1049,-0.0394,4.3907,-0.7499,-0.1222
78031,-106.6871,-4.8083,-0.0258,-0.0252,-89.3625,-0.0002,-0.005,0.5367,0.1049,-0.0394,4.3907,-0.7499,-0.1222
78047,-106.6871,-4.8083,-0.0258,-0.0252,-89.3625,-0.0002,-0.005,0.5367,0.1049,-0.0394,4.3907,-0.7499,-0.1222
78063,-106.6871,-4.8083,-0.0258,-0.0252,-89.3625,-0.0002,-0.005,0.5367,0.1049,-0.0394,4.3907,-0.7499,-0.1222
78079,-106.6871,-4.8083,-0.0258,-0.0252,-89.3625,-0.0002,-0.005,0.5367,0.1049,-0.0394,4.3907,-0.7499,-0.1222
78095,-106.6878,-4.7402,-0.0185,-0.0428,-89.3704,0.0002,-0.0124,0.8646,0.0574,-0.0791,3.5345,-0.5117,0.7031
78111,-106.6878,-4.7402,-0.0185,-0.0428,-89.3704,0.0002,-0.0124,0.8646,0.0574,-0.0791,3.5345,-0.5117,0.7031
78127,-106.6878,-4.7402,-0.0185,-0.0428,-89.3704,0.0002,-0.0124,0.8646,0.0574,-0.0791,3.5345,-0.5117,0.7031
78143,-106.6878,-4.7402,-0.0185,-0.0428,-89.3704,0.0002,-0.0124,0.8646,0.0574,-0.0791,3.5345,-0.5117,0.7031
78159,-106.6878,-4.7402,-0.0185,-0.0428,-89.3704,0.0002,-0.0124,0.8646,0.0574,-0.0791,3.5345,-0.5117,0.7031
78177,-106.6897,-4.6398,-0.0143,-0.0519,-89.3499,0.0015,-0.0203,1.1373,0.0323,-0.0866,2.9818,-0.275,-2.8458
78191,-106.6897,-4.6398,-0.0143,-0.0519,-89.3499,0.0015,-0.0203,1.1373,0.0323,-0.0866,2.9818,-0.275,-2.8458
78207,-106.6897,-4.6398,-0.0143,-0.0519,-89.3499,0.0015,-0.0203,1.1373,0.0323,-0.0866,2.9818,-0.275,-2.8458
78223,-106.6897,-4.6398,-0.0143,-0.0519,-89.3499,0.0015,-0.0203,1.1373,0.0323,-0.0866,2.9818,-0.275,-2.8458
78239,-106.6897,-4.6398,-0.0143,-0.0519,-89.3499,0.0015,-0.0203,1.1373,0.0323,-0.0866,2.9818,-0.275,-2.8458
78255,-106.6897,-4.6398,-0.0143,-0.0519,-89.3499,0.0015,-0.0203,1.1373,0.0323,-0.0866,2.9818,-0.275,-2.8458
78273,-106.6916,-4.5283,-0.0124,-0.0341,-89.3256,0.0006,-0.0201,1.1253,0.0132,0.0016,-0.1254,-0.1996,-2.9825
78287,-106.6916,-4.5283,-0.0124,-0.0341,-89.3256,0.0006,-0.0201,1.1253,0.0132,0.0016,-0.1254,-0.1996,-2.9825
78303,-106.6916,-4.5283,-0.0124,-0.0341,-89.3256,0.0006,-0.0201,1.1253,0.0132,0.0016,-0.1254,-0.1996,-2.9825
78319,-106.6916,-4.5283,-0.0124,-0.0341,-89.3256,0.0006,-0.0201,1.1253,0.0132,0.0016,-0.1254,-0.1996,-2.9825
78335,-106.6916,-4.5283,-0.0124,-0.0341,-89.3256,0.0006,-0.0201,1.1253,0.0132,0.0016,-0.1254,-0.1996,-2.9825
78351,-106.6916,-4.5283,-0.0124,-0.0341,-89.3256,0.0006,-0.0201,1.1253,0.0132,0.0016,-0.1254,-0.1996,-2.9825
78369,-106.694,-4.4161,-0.0117,-0.0196,-89.2914,0.0015,-0.0282,1.164,0.0058,-0.0832,0.4012,-0.0775,-4.1597
78383,-106.694,-4.4161,-0.0117,-0.0196,-89.2914,0.0015,-0.0282,1.164,0.0058,-0.0832,0.4012,-0.0775,-4.1597
78399,-106.694,-4.4161,-0.0117,-0.0196,-89.2914,0.0015,-0.0282,1.164,0.0058,-0.0832,0.4012,-0.0775,-4.1597
78415,-106.694,-4.4161,-0.0117,-0.0196,-89.2914,0.0015,-0.0282,1.164,0.0058,-0.0832,0.4012,-0.0775,-4.1597
78431,-106.694,-4.4161,-0.0117,-0.0196,-89.2914,0.0015,-0.0282,1.164,0.0058,-0.0832,0.4012,-0.0775,-4.1597
78447,-106.694,-4.4161,-0.0117,-0.0196,-89.2914,0.0015,-0.0282,1.164,0.0058,-0.0832,0.4012,-0.0775,-4.1597
78465,-106.6962,-4.2953,-0.0113,-0.027,-89.2522,-0.0007,-0.0157,1.5502,0.0027,0.1346,4.1563,-0.0331,3.2846
78479,-106.6962,-4.2953,-0.0113,-0.027,-89.2522,-0.0007,-0.0157,1.5502,0.0027,0.1346,4.1563,-0.0331,3.2846
78495,-106.6962,-4.2953,-0.0113,-0.027,-89.2522,-0.0007,-0.0157,1.5502,0.0027,0.1346,4.1563,-0.0331,3.2846
78511,-106.6962,-4.2953,-0.0113,-0.027,-89.2522,-0.0007,-0.0157,1.5502,0.0027,0.1346,4.1563,-0.0331,3.2846
78527,-106.6962,-4.2953,-0.0113,-0.027,-89.2522,-0.0007,-0.0157,1.5502,0.0027,0.1346,4.1563,-0.0331,3.2846
78543,-106.6962,-4.2953,-0.0113,-0.027,-89.2522,-0.0007,-0.0157,1.5502,0.0027,0.1346,4.1563,-0.0331,3.2846
78561,-106.6979,-4.1156,-0.0109,-0.0628,-89.3147,-0.0008,-0.0269,2.1221,0.0013,-0.1243,6.3187,-0.0151,-0.3151
78575,-106.6979,-4.1156,-0.0109,-0.0628,-89.3147,-0.0008,-0.0269,2.1221,0.0013,-0.1243,6.3187,-0.0151,-0.3151
78591,-106.6979,-4.1156,-0.0109,-0.0628,-89.3147,-0.0008,-0.0269,2.1221,0.0013,-0.1243,6.3187,-0.0151,-0.3151
78607,-106.6979,-4.1156,-0.0109,-0.0628,-89.3147,-0.0008,-0.0269,2.1221,0.0013,-0.1243,6.3187,-0.0151,-0.3151
78623,-106.6979,-4.1156,-0.0109,-0.0628,-89.3147,-0.0008,-0.0269,2.1221,0.0013,-0.1243,6.3187,-0.0151,-0.3151
78639,-106.6979,-4.1156,-0.0109,-0.0628,-89.3147,-0.0008,-0.0269,2.1221,0.0013,-0.1243,6.3187,-0.0151,-0.3151
78655,-106.7006,-3.882,-0.0106,-0.0811,-89.3361,-0.0006,-0.0336,2.8055,0.0007,-0.0731,7.4245,-0.0074,-0.7968
78671,-106.7006,-3.882,-0.0106,-0.0811,-89.3361,-0.0006,-0.0336,2.8055,0.0007,-0.0731,7.4245,-0.0074,-0.7968
78687,-106.7006,-3.882,-0.0106,-0.0811,-89.3361,-0.0006,-0.0336,2.8055,0.0007,-0.0731,7.4245,-0.0074,-0.7968
