timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
5393,-106.6867,-4.8475,-0.038,0.0,-89.3578,0.0,-0.0,0.0,-1.4148,-0.0,-0.0,34.4871,-0.0
5409,-106.6867,-4.8475,-0.038,0.0,-89.3578,0.0,-0.0,0.0,-1.4148,-0.0,-0.0,34.4871,-0.0
5425,-106.6867,-4.8475,-0.0635,0.0002,-89.3578,0.0,0.0006,-0.0555,-0.8101,0.0243,-2.1663,23.5969,-0.0001
5441,-106.6867,-4.8471,-0.0742,-0.0002,-89.3578,0.0,0.0006,-0.056,-0.4977,0.0003,-0.0255,16.6842,0.0001
5457,-106.6867,-4.846,-0.0816,-0.0017,-89.3578,-0.0,-0.0009,0.0824,-0.1768,-0.0573,5.1047,11.834,0.0001
5473,-106.6867,-4.846,-0.0816,-0.0017,-89.3578,-0.0,-0.0009,0.0824,-0.1768,-0.0573,5.1047,11.834,0.0001
5489,-106.6867,-4.846,-0.0816,-0.0017,-89.3578,-0.0,-0.0009,0.0824,-0.1768,-0.0573,5.1047,11.834,0.0001
5505,-106.6867,-4.8453,-0.0823,-0.0017,-89.3578,-0.0,-0.0008,0.0723,0.0544,0.0036,-0.3147,7.1877,-0.0
5529,-106.6867,-4.8454,-0.0786,-0.0005,-89.3593,-0.0,0.0004,-0.015,0.1641,0.0436,-3.1407,3.9464,-0.0281
5537,-106.6867,-4.8454,-0.0786,-0.0005,-89.3593,-0.0,0.0004,-0.015,0.1641,0.0436,-3.1407,3.9464,-0.0281
5557,-106.6867,-4.8451,-0.0724,-0.0003,-89.3597,-0.0,0.0001,0.0006,0.2246,-0.0104,0.5146,1.9934,-0.007
5569,-106.6868,-4.8435,-0.0676,-0.0027,-89.3538,0.0,-0.0021,0.1316,0.2414,-0.1088,6.4971,0.8354,0.1603
5585,-106.6868,-4.8435,-0.0676,-0.0027,-89.3538,0.0,-0.0021,0.1316,0.2414,-0.1088,6.4971,0.8354,0.1603
5601,-106.6869,-4.8407,-0.063,-0.0057,-89.3426,0.0,-0.0015,0.1482,0.2469,0.0324,0.89,0.2957,-0.2956
5617,-106.687,-4.8361,-0.0583,-0.0101,-89.3307,-0.0001,-0.002,0.248,0.2436,-0.025,5.268,-0.1775,1.3747
5633,-106.687,-4.8361,-0.0583,-0.0101,-89.3307,-0.0001,-0.002,0.248,0.2436,-0.025,5.268,-0.1775,1.3747
5649,-106.6869,-4.8262,-0.0517,-0.0178,-89.3531,-0.0004,-0.0016,0.402,0.2291,0.0128,5.4576,-0.5124,-0.3818
5665,-106.6869,-4.8262,-0.0517,-0.0178,-89.3531,-0.0004,-0.0016,0.402,0.2291,0.0128,5.4576,-0.5124,-0.3818
5681,-106.687,-4.8085,-0.0442,-0.0281,-89.3593,-0.0003,-0.0055,0.5719,0.203,-0.1111,4.9021,-0.7536,-0.0984
5701,-106.6872,-4.7964,-0.0404,-0.0325,-89.3548,-0.0002,-0.0069,0.6259,0.1866,-0.0716,2.7681,-0.841,0.7069
5716,-106.6873,-4.7816,-0.0366,-0.0366,-89.3551,-0.0001,-0.0076,0.7241,0.1685,-0.0325,4.5546,-0.8382,-0.4284
5729,-106.6873,-4.7816,-0.0366,-0.0366,-89.3551,-0.0001,-0.0076,0.7241,0.1685,-0.0325,4.5546,-0.8382,-0.4284
5761,-106.6875,-4.7606,-0.0324,-0.0404,-89.3569,-0.0,-0.0088,0.7953,0.1458,-0.0452,2.6093,-0.8306,0.0028
5772,-106.6875,-4.7606,-0.0324,-0.0404,-89.3569,-0.0,-0.0088,0.7953,0.1458,-0.0452,2.6093,-0.8306,0.0028
5792,-106.6881,-4.7224,-0.0271,-0.046,-89.3435,0.0001,-0.0109,0.9739,0.1148,-0.0507,4.2659,-0.7406,0.8398
5804,-106.6885,-4.7033,-0.0249,-0.0476,-89.3137,0.0003,-0.0132,1.0125,0.121,-0.1188,2.0409,0.3235,3.8051
5823,-106.6887,-4.6816,-0.0227,-0.0497,-89.3336,0.0006,-0.0163,1.1599,0.1023,-0.1559,7.3791,-0.9323,-1.817
5836,-106.6887,-4.6816,-0.0227,-0.0497,-89.3336,0.0006,-0.0163,1.1599,0.1023,-0.1559,7.3791,-0.9323,-1.817
5856,-106.6892,-4.6552,-0.0206,-0.0474,-89.3104,0.0006,-0.0137,1.0463,0.0801,0.1063,-4.5831,-0.8956,1.1886
5868,-106.6895,-4.6347,-0.0193,-0.0456,-89.3068,0.0004,-0.0129,1.0598,0.0701,0.04,0.7316,-0.5447,0.1774
5887,-106.6898,-4.6154,-0.0182,-0.0428,-89.3042,0.0003,-0.0129,1.0533,0.06,-0.0021,-0.3699,-0.5717,0.1353
5900,-106.69,-4.594,-0.0172,-0.0392,-89.3021,0.0003,-0.013,1.0475,0.052,-0.0011,-0.2956,-0.409,0.1002
5916,-106.6903,-4.5751,-0.0164,-0.0357,-89.3006,0.0003,-0.0129,1.0408,0.0441,0.0061,-0.3859,-0.4523,0.0772
5932,-106.6903,-4.5751,-0.0164,-0.0357,-89.3006,0.0003,-0.0129,1.0408,0.0441,0.0061,-0.3859,-0.4523,0.0772
5948,-106.6905,-4.5555,-0.0157,-0.0322,-89.2994,0.0002,-0.0128,1.0352,0.0384,0.0041,-0.3085,-0.3141,0.0607
5964,-106.6908,-4.537,-0.0152,-0.0288,-89.2985,0.0002,-0.0127,1.0294,0.0332,0.0045,-0.3345,-0.2994,0.0503
5980,-106.6911,-4.5061,-0.0144,-0.0249,-89.2971,0.0002,-0.0138,1.1167,0.0269,-0.0376,3.0717,-0.2218,0.0574
5996,-106.6911,-4.5061,-0.0144,-0.0249,-89.2971,0.0002,-0.0138,1.1167,0.0269,-0.0376,3.0717,-0.2218,0.0574
6012,-106.6914,-4.4858,-0.0139,-0.0219,-89.2962,0.0002,-0.0137,1.1114,0.0232,0.0036,-0.2786,-0.1981,0.0513
6028,-106.6917,-4.4657,-0.0135,-0.0192,-89.2952,0.0001,-0.0137,1.1067,0.0199,0.003,-0.2452,-0.1696,0.061
6047,-106.6921,-4.439,-0.0131,-0.0164,-89.2812,0.0001,-0.0118,1.0166,0.0161,0.0755,-3.6209,-0.1542,-0.3792
6060,-106.6921,-4.439,-0.0131,-0.0164,-89.2812,0.0001,-0.0118,1.0166,0.0161,0.0755,-3.6209,-0.1542,-0.3792
6076,-106.6925,-4.4135,-0.0128,-0.0207,-89.2582,0.0,-0.0159,1.33,0.0135,-0.1998,15.343,-0.1285,2.2785
