timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
97799,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97815,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97831,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97847,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97863,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97879,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97895,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97911,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97927,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97943,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97959,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97975,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
97991,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98007,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98023,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98039,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98055,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98071,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98087,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98103,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98119,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98135,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98151,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98167,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98183,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98199,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98215,-106.6867,-4.8475,-0.079,0.0,-89.3578,0.0,-0.0,0.0,0.0692,-0.0,0.0,6.7269,0.0
98231,-106.6867,-4.8456,-0.0592,-0.0017,-89.3578,0.0,-0.0005,0.0423,0.2346,-0.0012,0.1058,0.4137,0.0001
98247,-106.6867,-4.8456,-0.0592,-0.0017,-89.3578,0.0,-0.0005,0.0423,0.2346,-0.0012,0.1058,0.4137,0.0001
98263,-106.6867,-4.8456,-0.0592,-0.0017,-89.3578,0.0,-0.0005,0.0423,0.2346,-0.0012,0.1058,0.4137,0.0001
98279,-106.6867,-4.8456,-0.0592,-0.0017,-89.3578,0.0,-0.0005,0.0423,0.2346,-0.0012,0.1058,0.4137,0.0001
98295,-106.6867,-4.8456,-0.0592,-0.0017,-89.3578,0.0,-0.0005,0.0423,0.2346,-0.0012,0.1058,0.4137,0.0001
