timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
72252,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72268,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72284,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72300,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72316,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72332,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72348,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72364,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72380,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72396,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72412,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72428,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72444,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72460,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72476,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72492,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
72508,-106.6867,-4.8475,-0.0766,0.0,-89.3578,0.0,-0.0,0.0,-0.101,-0.0,0.0,10.1187,0.0
