timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
249499,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249526,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249542,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249558,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249574,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249590,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249606,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249622,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249638,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249654,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249670,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249686,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249702,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249718,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249734,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249750,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
249766,-106.6867,-4.8475,-0.0524,0.0,-89.3578,0.0,0.0,0.0,0.2243,-0.0,0.0,0.1363,-0.0
