timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
228847,-106.6867,-4.8475,-0.0545,0.0,-89.3578,0.0,0.0,0.0,0.2268,-0.0,0.0,0.2327,-0.0
228863,-106.6867,-4.8475,-0.0545,0.0,-89.3578,0.0,0.0,0.0,0.2268,-0.0,0.0,0.2327,-0.0
228879,-106.6867,-4.8475,-0.0545,0.0,-89.3578,0.0,0.0,0.0,0.2268,-0.0,0.0,0.2327,-0.0
228895,-106.6867,-4.8475,-0.0545,0.0,-89.3578,0.0,0.0,0.0,0.2268,-0.0,0.0,0.2327,-0.0
228911,-106.6867,-4.8475,-0.0545,0.0,-89.3578,0.0,0.0,0.0,0.2268,-0.0,0.0,0.2327,-0.0
228927,-106.6867,-4.8475,-0.0545,0.0,-89.3578,0.0,0.0,0.0,0.2268,-0.0,0.0,0.2327,-0.0
228943,-106.6867,-4.8475,-0.0545,0.0,-89.3578,0.0,0.0,0.0,0.2268,-0.0,0.0,0.2327,-0.0
228959,-106.6867,-4.8475,-0.0545,0.0,-89.3578,0.0,0.0,0.0,0.2268,-0.0,0.0,0.2327,-0.0
228975,-106.6867,-4.8456,-0.0353,-0.0016,-89.3578,-0.0,-0.0005,0.0405,0.1579,-0.0036,0.3198,-0.5438,-0.0001
228991,-106.6867,-4.8456,-0.0353,-0.0016,-89.3578,-0.0,-0.0005,0.0405,0.1579,-0.0036,0.3198,-0.5438,-0.0001
229007,-106.6867,-4.8456,-0.0353,-0.0016,-89.3578,-0.0,-0.0005,0.0405,0.1579,-0.0036,0.3198,-0.5438,-0.0001
229023,-106.6867,-4.8456,-0.0353,-0.0016,-89.3578,-0.0,-0.0005,0.0405,0.1579,-0.0036,0.3198,-0.5438,-0.0001
229039,-106.6867,-4.8456,-0.0353,-0.0016,-89.3578,-0.0,-0.0005,0.0405,0.1579,-0.0036,0.3198,-0.5438,-0.0001
229055,-106.6867,-4.8456,-0.0353,-0.0016,-89.3578,-0.0,-0.0005,0.0405,0.1579,-0.0036,0.3198,-0.5438,-0.0001
229071,-106.6867,-4.8456,-0.0353,-0.0016,-89.3578,-0.0,-0.0005,0.0405,0.1579,-0.0036,0.3198,-0.5438,-0.0001
229087,-106.6868,-4.8398,-0.0235,-0.0067,-89.3578,0.0,-0.0022,0.1969,0.0892,-0.0147,1.3069,-0.5747,0.0028
229103,-106.6868,-4.8398,-0.0235,-0.0067,-89.3578,0.0,-0.0022,0.1969,0.0892,-0.0147,1.3069,-0.5747,0.0028
229119,-106.6868,-4.8398,-0.0235,-0.0067,-89.3578,0.0,-0.0022,0.1969,0.0892,-0.0147,1.3069,-0.5747,0.0028
229135,-106.6868,-4.8398,-0.0235,-0.0067,-89.3578,0.0,-0.0022,0.1969,0.0892,-0.0147,1.3069,-0.5747,0.0028
229151,-106.6868,-4.8398,-0.0235,-0.0067,-89.3578,0.0,-0.0022,0.1969,0.0892,-0.0147,1.3069,-0.5747,0.0028
229167,-106.6868,-4.8398,-0.0235,-0.0067,-89.3578,0.0,-0.0022,0.1969,0.0892,-0.0147,1.3069,-0.5747,0.0028
229191,-106.6868,-4.8398,-0.0235,-0.0067,-89.3578,0.0,-0.0022,0.1969,0.0892,-0.0147,1.3069,-0.5747,0.0028
229199,-106.6873,-4.8002,-0.017,-0.0286,-89.3507,-0.0001,-0.0053,0.565,0.0457,-0.0278,3.3105,-0.3912,0.8995
229215,-106.6873,-4.8002,-0.017,-0.0286,-89.3507,-0.0001,-0.0053,0.565,0.0457,-0.0278,3.3105,-0.3912,0.8995
229231,-106.6873,-4.8002,-0.017,-0.0286,-89.3507,-0.0001,-0.0053,0.565,0.0457,-0.0278,3.3105,-0.3912,0.8995
229247,-106.6873,-4.8002,-0.017,-0.0286,-89.3507,-0.0001,-0.0053,0.565,0.0457,-0.0278,3.3105,-0.3912,0.8995
229263,-106.6873,-4.8002,-0.017,-0.0286,-89.3507,-0.0001,-0.0053,0.565,0.0457,-0.0278,3.3105,-0.3912,0.8995
229279,-106.6873,-4.8002,-0.017,-0.0286,-89.3507,-0.0001,-0.0053,0.565,0.0457,-0.0278,3.3105,-0.3912,0.8995
229295,-106.6873,-4.8002,-0.017,-0.0286,-89.3507,-0.0001,-0.0053,0.565,0.0457,-0.0278,3.3105,-0.3912,0.8995
229311,-106.6883,-4.719,-0.0137,-0.0473,-89.3444,0.0,-0.0104,0.9133,0.0322,-0.0527,3.5863,-0.1384,0.4332
229327,-106.6883,-4.719,-0.0137,-0.0473,-89.3444,0.0,-0.0104,0.9133,0.0322,-0.0527,3.5863,-0.1384,0.4332
229343,-106.6883,-4.719,-0.0137,-0.0473,-89.3444,0.0,-0.0104,0.9133,0.0322,-0.0527,3.5863,-0.1384,0.4332
229359,-106.6883,-4.719,-0.0137,-0.0473,-89.3444,0.0,-0.0104,0.9133,0.0322,-0.0527,3.5863,-0.1384,0.4332
229375,-106.6883,-4.719,-0.0137,-0.0473,-89.3444,0.0,-0.0104,0.9133,0.0322,-0.0527,3.5863,-0.1384,0.4332
229401,-106.6897,-4.6083,-0.0119,-0.0481,-89.3364,0.0004,-0.0141,1.1357,0.0122,-0.0348,2.1128,-0.1901,-1.3242
229407,-106.6897,-4.6083,-0.0119,-0.0481,-89.3364,0.0004,-0.0141,1.1357,0.0122,-0.0348,2.1128,-0.1901,-1.3242
229423,-106.6897,-4.6083,-0.0119,-0.0481,-89.3364,0.0004,-0.0141,1.1357,0.0122,-0.0348,2.1128,-0.1901,-1.3242
229439,-106.6897,-4.6083,-0.0119,-0.0481,-89.3364,0.0004,-0.0141,1.1357,0.0122,-0.0348,2.1128,-0.1901,-1.3242
