timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
96470,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96486,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96502,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96518,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96534,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96550,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96566,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96582,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96598,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96614,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96630,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96646,-106.6867,-4.8475,-0.0806,0.0,-89.3578,0.0,0.0,0.0,-0.0006,0.0,0.0,8.349,-0.0
96662,-106.6867,-4.847,-0.0629,-0.0007,-89.3578,0.0,-0.0003,0.0264,0.2371,-0.0015,0.1373,1.2369,-0.0001
96678,-106.6867,-4.847,-0.0629,-0.0007,-89.3578,0.0,-0.0003,0.0264,0.2371,-0.0015,0.1373,1.2369,-0.0001
96694,-106.6867,-4.847,-0.0629,-0.0007,-89.3578,0.0,-0.0003,0.0264,0.2371,-0.0015,0.1373,1.2369,-0.0001
96710,-106.6867,-4.847,-0.0629,-0.0007,-89.3578,0.0,-0.0003,0.0264,0.2371,-0.0015,0.1373,1.2369,-0.0001
96726,-106.6867,-4.847,-0.0629,-0.0007,-89.3578,0.0,-0.0003,0.0264,0.2371,-0.0015,0.1373,1.2369,-0.0001
96742,-106.6867,-4.847,-0.0629,-0.0007,-89.3578,0.0,-0.0003,0.0264,0.2371,-0.0015,0.1373,1.2369,-0.0001
96758,-106.6867,-4.847,-0.0629,-0.0007,-89.3578,0.0,-0.0003,0.0264,0.2371,-0.0015,0.1373,1.2369,-0.0001
96774,-106.6867,-4.847,-0.0629,-0.0007,-89.3578,0.0,-0.0003,0.0264,0.2371,-0.0015,0.1373,1.2369,-0.0001
96790,-106.6868,-4.8424,-0.0412,-0.0044,-89.3578,0.0,-0.0014,0.1227,0.1871,-0.0084,0.7529,-0.3906,-0.0002
96806,-106.6868,-4.8424,-0.0412,-0.0044,-89.3578,0.0,-0.0014,0.1227,0.1871,-0.0084,0.7529,-0.3906,-0.0002
96822,-106.6868,-4.8424,-0.0412,-0.0044,-89.3578,0.0,-0.0014,0.1227,0.1871,-0.0084,0.7529,-0.3906,-0.0002
96838,-106.6868,-4.8424,-0.0412,-0.0044,-89.3578,0.0,-0.0014,0.1227,0.1871,-0.0084,0.7529,-0.3906,-0.0002
96854,-106.6868,-4.8424,-0.0412,-0.0044,-89.3578,0.0,-0.0014,0.1227,0.1871,-0.0084,0.7529,-0.3906,-0.0002
96870,-106.6868,-4.8424,-0.0412,-0.0044,-89.3578,0.0,-0.0014,0.1227,0.1871,-0.0084,0.7529,-0.3906,-0.0002
96887,-106.6871,-4.8068,-0.0278,-0.0298,-89.3578,0.0,-0.0067,0.5974,0.1176,-0.0594,5.2972,-0.776,-0.0002
96902,-106.6871,-4.8068,-0.0278,-0.0298,-89.3578,0.0,-0.0067,0.5974,0.1176,-0.0594,5.2972,-0.776,-0.0002
96918,-106.6871,-4.8068,-0.0278,-0.0298,-89.3578,0.0,-0.0067,0.5974,0.1176,-0.0594,5.2972,-0.776,-0.0002
96934,-106.6871,-4.8068,-0.0278,-0.0298,-89.3578,0.0,-0.0067,0.5974,0.1176,-0.0594,5.2972,-0.776,-0.0002
96950,-106.6871,-4.8068,-0.0278,-0.0298,-89.3578,0.0,-0.0067,0.5974,0.1176,-0.0594,5.2972,-0.776,-0.0002
96966,-106.6871,-4.8068,-0.0278,-0.0298,-89.3578,0.0,-0.0067,0.5974,0.1176,-0.0594,5.2972,-0.776,-0.0002
96984,-106.688,-4.7301,-0.0195,-0.0468,-89.3578,0.0,-0.0107,0.956,0.0645,-0.0425,3.7876,-0.5605,-0.0009
96998,-106.688,-4.7301,-0.0195,-0.0468,-89.3578,0.0,-0.0107,0.956,0.0645,-0.0425,3.7876,-0.5605,-0.0009
97014,-106.688,-4.7301,-0.0195,-0.0468,-89.3578,0.0,-0.0107,0.956,0.0645,-0.0425,3.7876,-0.5605,-0.0009
97030,-106.688,-4.7301,-0.0195,-0.0468,-89.3578,0.0,-0.0107,0.956,0.0645,-0.0425,3.7876,-0.5605,-0.0009
97046,-106.688,-4.7301,-0.0195,-0.0468,-89.3578,0.0,-0.0107,0.956,0.0645,-0.0425,3.7876,-0.5605,-0.0009
97062,-106.688,-4.7301,-0.0195,-0.0468,-89.3578,0.0,-0.0107,0.956,0.0645,-0.0425,3.7876,-0.5605,-0.0009
97078,-106.689,-4.6399,-0.015,-0.0437,-89.3567,0.0,-0.0124,1.0792,0.0412,-0.0192,1.3748,-0.2605,0.1321
97094,-106.689,-4.6399,-0.015,-0.0437,-89.3567,0.0,-0.0124,1.0792,0.0412,-0.0192,1.3748,-0.2605,0.1321
97110,-106.689,-4.6399,-0.015,-0.0437,-89.3567,0.0,-0.0124,1.0792,0.0412,-0.0192,1.3748,-0.2605,0.1321
97126,-106.689,-4.6399,-0.015,-0.0437,-89.3567,0.0,-0.0124,1.0792,0.0412,-0.0192,1.3748,-0.2605,0.1321
97142,-106.689,-4.6399,-0.015,-0.0437,-89.3567,0.0,-0.0124,1.0792,0.0412,-0.0192,1.3748,-0.2605,0.1321
97160,-106.6903,-4.5255,-0.0127,-0.0412,-89.3552,0.0,-0.0147,1.3021,0.0169,-0.0256,2.478,-0.2697,0.0094
97174,-106.6903,-4.5255,-0.0127,-0.0412,-89.3552,0.0,-0.0147,1.3021,0.0169,-0.0256,2.478,-0.2697,0.0094
97190,-106.6903,-4.5255,-0.0127,-0.0412,-89.3552,0.0,-0.0147,1.3021,0.0169,-0.0256,2.478,-0.2697,0.0094
97206,-106.6903,-4.5255,-0.0127,-0.0412,-89.3552,0.0,-0.0147,1.3021,0.0169,-0.0256,2.478,-0.2697,0.0094
97222,-106.6903,-4.5255,-0.0127,-0.0412,-89.3552,0.0,-0.0147,1.3021,0.0169,-0.0256,2.478,-0.2697,0.0094
97238,-106.6903,-4.5255,-0.0127,-0.0412,-89.3552,0.0,-0.0147,1.3021,0.0169,-0.0256,2.478,-0.2697,0.0094
97256,-106.6916,-4.4107,-0.0119,-0.0237,-89.3547,0.0,-0.0143,1.2696,0.0073,0.0045,-0.3499,-0.1034,0.0042
97270,-106.6916,-4.4107,-0.0119,-0.0237,-89.3547,0.0,-0.0143,1.2696,0.0073,0.0045,-0.3499,-0.1034,0.0042
97286,-106.6916,-4.4107,-0.0119,-0.0237,-89.3547,0.0,-0.0143,1.2696,0.0073,0.0045,-0.3499,-0.1034,0.0042
97302,-106.6916,-4.4107,-0.0119,-0.0237,-89.3547,0.0,-0.0143,1.2696,0.0073,0.0045,-0.3499,-0.1034,0.0042
