timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
241665,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241681,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241697,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241713,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241729,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241745,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241761,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241777,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241793,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241809,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241825,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241841,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241857,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241873,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241889,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241905,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241921,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241937,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241953,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241969,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
241985,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
242001,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
242017,-106.6867,-4.8475,-0.0798,0.0,-89.3578,0.0,-0.0,0.0,0.0552,-0.0,0.0,6.8079,-0.0
