timestamp,x,y,z,pitch,yaw,roll,vx,vy,vz,ax,ay,az,yaw_rate
52316,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52332,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52348,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52364,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52380,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52396,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52412,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52428,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52444,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52460,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52476,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52492,-106.6867,-4.8475,-0.08,0.0,-89.3578,0.0,-0.0,-0.0,0.0188,-0.0,-0.0,7.7033,0.0
52508,-106.6867,-4.8462,-0.0618,-0.0012,-89.3578,-0.0,-0.0004,0.035,0.2358,-0.0022,0.1936,1.1993,-0.0
52524,-106.6867,-4.8462,-0.0618,-0.0012,-89.3578,-0.0,-0.0004,0.035,0.2358,-0.0022,0.1936,1.1993,-0.0
52540,-106.6867,-4.8462,-0.0618,-0.0012,-89.3578,-0.0,-0.0004,0.035,0.2358,-0.0022,0.1936,1.1993,-0.0
52556,-106.6867,-4.8462,-0.0618,-0.0012,-89.3578,-0.0,-0.0004,0.035,0.2358,-0.0022,0.1936,1.1993,-0.0
52572,-106.6867,-4.8462,-0.0618,-0.0012,-89.3578,-0.0,-0.0004,0.035,0.2358,-0.0022,0.1936,1.1993,-0.0
52588,-106.6867,-4.8462,-0.0618,-0.0012,-89.3578,-0.0,-0.0004,0.035,0.2358,-0.0022,0.1936,1.1993,-0.0
52604,-106.6867,-4.8462,-0.0618,-0.0012,-89.3578,-0.0,-0.0004,0.035,0.2358,-0.0022,0.1936,1.1993,-0.0
52620,-106.6867,-4.8462,-0.0618,-0.0012,-89.3578,-0.0,-0.0004,0.035,0.2358,-0.0022,0.1936,1.1993,-0.0
52637,-106.6868,-4.8405,-0.0403,-0.0064,-89.3577,0.0,-0.0018,0.1601,0.1831,-0.0111,0.9821,-0.414,0.0064
52652,-106.6868,-4.8405,-0.0403,-0.0064,-89.3577,0.0,-0.0018,0.1601,0.1831,-0.0111,0.9821,-0.414,0.0064
52668,-106.6868,-4.8405,-0.0403,-0.0064,-89.3577,0.0,-0.0018,0.1601,0.1831,-0.0111,0.9821,-0.414,0.0064
52684,-106.6868,-4.8405,-0.0403,-0.0064,-89.3577,0.0,-0.0018,0.1601,0.1831,-0.0111,0.9821,-0.414,0.0064
52700,-106.6868,-4.8405,-0.0403,-0.0064,-89.3577,0.0,-0.0018,0.1601,0.1831,-0.0111,0.9821,-0.414,0.0064
52716,-106.6872,-4.8065,-0.0271,-0.0275,-89.3522,0.0,-0.0065,0.5555,0.1135,-0.0518,4.35,-0.7654,0.1963
52732,-106.6872,-4.8065,-0.0271,-0.0275,-89.3522,0.0,-0.0065,0.5555,0.1135,-0.0518,4.35,-0.7654,0.1963
52748,-106.6872,-4.8065,-0.0271,-0.0275,-89.3522,0.0,-0.0065,0.5555,0.1135,-0.0518,4.35,-0.7654,0.1963
52764,-106.6872,-4.8065,-0.0271,-0.0275,-89.3522,0.0,-0.0065,0.5555,0.1135,-0.0518,4.35,-0.7654,0.1963
52780,-106.6872,-4.8065,-0.0271,-0.0275,-89.3522,0.0,-0.0065,0.5555,0.1135,-0.0518,4.35,-0.7654,0.1963
